"equipo","modelo","semilla","exactitud","precision","precision_secundaria","promedio","f1","recall"
"JAX","azar",4170,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
"JAX","azar",3951,0.547169811320755,0.60655737704918,0.466666666666667,0.540131285012201,0.60655737704918,0.60655737704918
"JAX","azar",5491,0.358490566037736,0.442622950819672,0.244444444444444,0.348519320433951,0.442622950819672,0.442622950819672
"JAX","azar",1762,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
"JAX","azar",3409,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
"JAX","azar",3980,0.528301886792453,0.590163934426229,0.444444444444444,0.520970088554376,0.590163934426229,0.590163934426229
"JAX","azar",1383,0.584905660377358,0.639344262295082,0.511111111111111,0.578453677927851,0.639344262295082,0.639344262295082
"JAX","azar",768,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
"JAX","azar",1058,0.452830188679245,0.524590163934426,0.355555555555556,0.444325302723076,0.524590163934426,0.524590163934426
"JAX","azar",8585,0.490566037735849,0.557377049180328,0.4,0.482647695638726,0.557377049180328,0.557377049180328
"JAX","azar",564,0.547169811320755,0.60655737704918,0.466666666666667,0.540131285012201,0.60655737704918,0.60655737704918
"JAX","azar",2478,0.528301886792453,0.590163934426229,0.444444444444444,0.520970088554376,0.590163934426229,0.590163934426229
"JAX","azar",9481,0.566037735849057,0.622950819672131,0.488888888888889,0.559292481470026,0.622950819672131,0.622950819672131
"JAX","azar",5701,0.528301886792453,0.590163934426229,0.444444444444444,0.520970088554376,0.590163934426229,0.590163934426229
"JAX","azar",8455,0.547169811320755,0.60655737704918,0.466666666666667,0.540131285012201,0.60655737704918,0.60655737704918
"JAX","azar",6401,0.547169811320755,0.60655737704918,0.466666666666667,0.540131285012201,0.60655737704918,0.60655737704918
"JAX","azar",3291,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
"JAX","azar",9579,0.490566037735849,0.557377049180328,0.4,0.482647695638726,0.557377049180328,0.557377049180328
"JAX","azar",1438,0.471698113207547,0.540983606557377,0.377777777777778,0.463486499180901,0.540983606557377,0.540983606557377
"JAX","azar",3142,0.509433962264151,0.573770491803279,0.422222222222222,0.501808892096551,0.573770491803279,0.573770491803279
